"target","fips","samplesize","p1","p2","p3","p4","p5","p6","p7","p8","cverror1","cverror2","cverror3","cverror4","cverror5","cverror6","cverror7","cverror8","MSEout1","MSEout2","MSEout3","MSEout4","MSEout5","MSEout6","MSEout7","MSEout8","MSEoutSA","MSEttest1","MSEttest2","MSEttest3","MSEttest4","MSEttest5","MSEttest6","MSEttest7","MSEttest8"
1,77,16,0.6232,0.583,"0.1675","0.0633","0.5719",0.5719,0.9918,0.6664,-1173.14654771632,98.439155880325,51.5394386383466,93.6547610615053,-496.284155376014,-496.284155376014,39623171536337384,-637.09310593,297.10348774608,502.767701649465,465.147173868533,499.764271408947,362.3073206703,362.3073206703,172416878921096320,231.229299431658,536.09707423502,2.55216061508601e-20,3.77366388864809e-08,7.45514514039587e-38,8.9465998991583e-05,7.11299676210108e-63,7.11299676210108e-63,4.52912347346002e-85,4.96994667279287e-40
1,77,32,0,0,"0","0","0",0,1,0,-36.2968971167157,31.0266400191,-8.23751992649068,-131.16641091838,-151.829800003839,-151.829800003839,113281941895227840,-68.0848399515421,247.10203664734,515.210950137958,495.024768840057,505.020137085926,369.999989958768,369.999989958768,128917798131326144,328.208131239165,542.863297430914,1.23794096844478e-49,5.68746688514848e-06,4.50379472133402e-07,6.53646447852362e-06,6.98929601671871e-62,6.98929601671871e-62,3.84850644616952e-95,3.77631832354298e-54
1,77,64,0,0,"0","0","0",0,1,0,-358.986281680907,-80.3551037392749,-90.0064341429065,6.01548990445929,-173.574252702106,-173.574252702106,81291941155509392,-323.671170283686,217.820785703364,518.374656879092,479.313712118968,487.539848285357,360.407081397737,360.407081397737,53330933439113296,216.7182624354,558.122464237427,1.26523850159573e-43,2.30221540733555e-09,6.93459041883276e-41,1.84172581654407e-12,1.79860557175847e-67,1.79860557175847e-67,9.01588545874403e-96,1.51443701409534e-44
1,77,128,0,0,"0","0","0",0,1,0,-260.203576450105,-13.4101959408935,-95.1599102805262,-66.1110213021195,-174.133154728395,-174.133154728395,225296864007877152,-262.411353620293,215.969670790161,506.70041739859,470.179843574779,503.414209392513,356.307630968482,356.307630968482,433732174083481472,215.265345665251,550.903085768564,3.77450515687767e-41,1.47449917070297e-10,3.40536910694689e-40,0.000206028372797563,2.46937358262395e-60,2.46937358262395e-60,2.66201109054121e-93,9.04207516747489e-42
1,77,256,0,0,"0","0","0",0,1,0,-321.125888869605,-28.2257700215063,-79.8582843921728,-27.5793806321757,-186.134957967388,-186.134957967388,1171775641853762304,-316.692314105743,228.328039646122,522.799819960052,483.131318795121,526.13710062435,375.767823726359,375.767823726359,1048731936384601216,228.196017607628,562.4648731389,2.53330458490147e-40,2.06762643411377e-10,1.84864057714153e-40,1.77942323644102e-05,6.25486746502998e-63,6.25486746502998e-63,2.13512965375433e-85,1.45255242805384e-40
1,78,16,0.9584,0.069,"0.0013","0.0013","0",0,0.9898,0.8098,-4775.97581616722,-933.009576378262,-1596.7472727015,-1596.7472727015,-3783.3141061123,-3783.3141061123,14134762956290.1,-4635.06549760383,3110.57361691913,3279.56026183296,2926.65976216186,2926.65976216186,2702.06705118874,2702.06705118874,1057033399924833792,2401.23880783118,4737.21615681232,5.87296574946882e-13,2.56094117772267e-58,1.13842365481374e-48,1.13842365481374e-48,1.73457850103863e-32,1.73457850103863e-32,1.7770292983639e-87,2.97778700582535e-28
1,78,32,0.0601,0.0115,"0.4186","0.0115","0.4186",0.4186,1,0.399,-951.719842818147,-1437.58131191942,-1476.8881941456,-739.355097610851,-1317.60048913364,-1317.60048913364,12210005950787418112,-1094.99200224318,2444.06514480613,3325.86946739394,2940.88421187453,3325.86946739394,2940.88421187453,2940.88421187453,3281656708302993920,2362.02916878456,4846.96980749199,2.49079711332986e-31,4.85682060196466e-59,5.18148425117177e-49,4.85682060196466e-59,5.18148425117177e-49,5.18148425117177e-49,1.74580765487096e-100,1.38628271534416e-34
1,78,64,0,0,"0","0","0",0,1,0,-2935.00832523812,-1041.50462026024,-1006.71131574352,-1041.50462026024,-926.7757518025,-926.7757518025,480960977092713088,-2921.82958915036,1961.13236125856,3109.21537016118,2746.23537008089,3109.21537016118,2919.95911797403,2919.95911797403,4266086605635976192,1946.87282390426,4472.30857597511,5.75878793082019e-43,7.85780570000033e-56,2.92877392488648e-45,7.85780570000033e-56,2.27284190621058e-61,2.27284190621058e-61,2.42530161428639e-92,5.08154682619247e-44
1,78,256,0,0,"0","0","0",0,1,0,-2634.6858155997,-1255.32289517481,-1414.85646270382,-1255.32289517481,-1736.64617829705,-1736.64617829705,26590521115424542720,-2645.14469428015,1933.46445933207,3233.1206458894,2792.78238216151,3233.1206458894,2543.71635866821,2543.71635866821,12317365759861291008,1929.50211039612,4651.65082037832,1.59996382457913e-46,7.65202598690413e-59,2.10017915797379e-49,7.65202598690413e-59,6.79179513222821e-33,6.79179513222821e-33,1.15228553216338e-90,7.98447268460107e-47
1,79,16,0.9966,0.7942,"0.9892","0.9151","0.9892",0.5925,0.9898,0.9833,-268.093915102355,-65.5678924494509,-109.243984569719,-476.697648088871,-81.9778968061137,-81.9778968061137,16366909916330,-850.750494441784,1715.43973883299,2640.310457895,2692.28463566053,2675.62342049818,2692.28463566053,2559.86479823888,73137711807644598272,1710.85275830115,3380.3885519308,1.83645535177522e-30,1.13228916179034e-36,4.48124671707827e-18,3.49326523679079e-18,4.48124671707827e-18,2.11608307492951e-43,1.1437961641923e-116,2.30267916465087e-37
1,79,32,0,0,"0.0027","0","0.0027",0.0027,1,0.0212,-6080.32761204854,-2588.02942140526,-2508.82370142091,-2316.70040133164,-2524.35626159607,-2524.35626159607,807384548842063616,-6058.35026161316,1764.688778787,2880.83381260927,2798.86102526276,2727.46723326254,2798.86102526276,2798.86102526276,122184247933905200,1750.23397501213,3520.45818984969,7.20864077500579e-34,7.80742297420199e-14,1.42716005868803e-16,9.81583270368792e-40,1.42716005868803e-16,1.42716005868803e-16,1.4203714320952e-82,2.76088946119952e-35
1,79,64,0,0,"0","0","0",0,1,0,-1708.34221816395,-1119.45779803729,-1119.45779803729,-846.19687346847,-1119.45779803729,-1119.45779803729,1476603602725870848,-1697.24742014281,1654.89666115949,2602.65586331234,2602.65586331234,2697.39197035875,2602.65586331234,2602.65586331234,1854784955726758144,1640.81283639668,3652.55361631171,3.60714545383721e-43,1.19994868338133e-63,1.19994868338133e-63,4.31853891438312e-52,1.19994868338133e-63,1.19994868338133e-63,6.34586214052689e-88,9.22326889561998e-45
1,79,128,0,0,"0","0","0",0,1,0,-1167.25570399312,-769.730575266917,-769.730575266917,-812.096257124586,-769.730575266917,-769.730575266917,5387052018071266304,-1170.31269289488,1627.67408490405,2713.98387322006,2713.98387322006,2776.79678479976,2713.98387322006,2713.98387322006,3843442987239495168,1629.4270680289,3663.32283012935,1.49258588045176e-50,7.72025253383186e-58,7.72025253383186e-58,1.94420572113438e-44,7.72025253383186e-58,7.72025253383186e-58,2.15933163278705e-101,5.59417351549065e-51
1,79,256,0,0,"0","0","0",0,1,0,-1193.23573772766,-574.214563387616,-393.980788910182,-570.545242196458,-589.456918424399,-589.456918424399,984478120137754880,-1200.74392493108,1594.14341053035,2746.09697896969,2650.15916482119,2794.86511202536,2595.38127432677,2595.38127432677,4296697680751201280,1593.89387946203,3539.94462539262,1.09600419910999e-50,7.22086007413764e-43,8.11582965375839e-46,2.6501137042818e-68,5.53033232611591e-58,5.53033232611591e-58,7.70611064857579e-85,5.28743619839187e-51
1,80,32,0,0,"0","0","0",0,1,0,-12850.2136803238,-7800.64754849004,-6342.64544878555,-7800.64754849004,-6342.64544878555,-6342.64544878555,9.4849246267486e+19,-12601.4361404226,5256.88221746976,9320.0436777769,8727.49136789664,9320.0436777769,8727.49136789664,8727.49136789664,20044814349560635392,5181.31402928356,13082.0486223618,2.4005067544107e-39,3.32884451702871e-41,1.58578023625579e-34,3.32884451702871e-41,1.58578023625579e-34,1.58578023625579e-34,1.22178799507895e-88,3.70719757647026e-40
1,80,128,0,0,"0","0","0",0,1,0,-14685.5564891503,-6181.78054077629,-6243.54713327591,-3438.51375913577,-7511.45407436649,-7511.45407436649,83132225708362727424,-14685.5072657233,4976.32417380758,10008.5493377559,9037.87006309956,10563.6389741835,9246.70507718877,9246.70507718877,26252655501589147648,4970.23123313844,14080.315093456,2.89209845123822e-44,3.30847845367822e-56,2.83613676567419e-37,4.06207499604765e-59,9.88686557643392e-53,9.88686557643392e-53,6.22820203998797e-83,2.2353359228072e-44
1,80,256,0,0,"0","0","0",0,1,0,-7761.51560522854,-4231.97272894436,-4993.4422896112,-3358.97882127603,-3534.23375706071,-3534.23375706071,9911376214806896640,-7763.17056609491,5084.8421454188,9469.23810186284,8642.2159839112,10175.2799849727,8642.2159839112,8642.2159839112,11409690695780499456,5084.32804995519,13469.3429260894,1.49549683907219e-50,1.17455832555389e-51,2.71456976243056e-45,1.15052137803501e-68,2.71456976243056e-45,2.71456976243056e-45,4.63858758662025e-86,1.37212438466065e-50
1,81,16,0.9761,0,"0.7735","0","0.7735",0.7735,0.9898,0.9821,-10288.9421971891,-5821.30426158003,-5321.92743923523,-5821.30426158003,-5321.92743923523,-5321.92743923523,1953595554492585728,-12501.2492812517,18034.8847086157,16460.5377432608,16740.7491062456,17792.4904364205,16740.7491062456,16740.7491062456,3.28535154913421e+20,17243.351523421,21472.1041085613,0.00158033115955121,2.83979851433996e-35,1.81644120895384e-27,4.09208053087336e-29,1.81644120895384e-27,1.81644120895384e-27,1.39938066834258e-92,5.97062868221472e-05
1,81,32,0.003,1e-04,"1e-04","1e-04","1e-04",1e-04,1,0.006,1151.81563574939,828.005965933522,828.005965933522,1028.8659073215,828.005965933522,828.005965933522,4.41129254944829e+21,904.340523185369,17431.9905993436,16381.8064168544,16381.8064168544,17595.2804282202,16381.8064168544,16381.8064168544,5.37251906414063e+20,17187.3410544121,21244.7564150395,0.000157921200692536,6.77806319614527e-34,6.77806319614527e-34,2.21408009714569e-29,6.77806319614527e-34,6.77806319614527e-34,7.35282809310087e-91,4.57078194377376e-05
1,81,64,0,0,"0","0","0",0,1,0,-3390.06679749856,-2427.61935202438,-3703.7563854338,-2515.70785726869,-3703.7563854338,-3703.7563854338,1.42147392224908e+20,-3501.50129615013,16176.4923742673,18461.2303131596,18482.7330100115,18461.2303131596,18482.7330100115,18482.7330100115,2.29373490857253e+20,16155.2745098307,23823.5895627167,2.22287542580189e-19,8.58539214457127e-32,7.15448137904208e-27,8.58539214457127e-32,7.15448137904208e-27,7.15448137904208e-27,9.29111393486371e-86,1.23092315436359e-19
1,81,128,0,0,"0","0","0",0,1,0,-11290.4430403188,-5894.21191437907,-5894.21191437907,-5894.21191437907,-5894.21191437907,-5894.21191437907,47090257930758717440,-11293.8387716939,14269.6056329946,16790.4660711109,16790.4660711109,16790.4660711109,16790.4660711109,16790.4660711109,1.10456894170219e+20,14261.0348180725,21175.2632178447,6.2050750271792e-14,3.11720966048893e-26,3.11720966048893e-26,3.11720966048893e-26,3.11720966048893e-26,3.11720966048893e-26,4.56457376216916e-81,5.32534960243377e-14
1,81,256,0,0,"0","0","0",0,1,0,-8820.50400576558,-4580.87771217835,-5258.51697348065,-4580.87771217835,-5258.51697348065,-5258.51697348065,48175677971006660608,-8815.74283846966,13081.6345409913,17472.0427642277,17066.1303924237,17472.0427642277,17066.1303924237,17066.1303924237,1.34652718464859e+20,13084.0867900722,22390.8286712683,1.37193839555991e-26,1.20919007959945e-28,1.04690007412337e-26,1.20919007959945e-28,1.04690007412337e-26,1.04690007412337e-26,2.30596201669565e-87,1.27009242560838e-26
1,82,16,0.9807,0.9918,"0.9277","0.6731","0.6731",0.6731,0.9918,0.9478,10067.3176533396,713.245016151753,713.245016151753,1811.4084705995,1811.4084705995,1811.4084705995,159161119568.19,6057.4025101668,1207.92185660599,1575.11349383875,1367.19843276945,1359.81541045861,1359.81541045861,1359.81541045861,33838587682035376,1213.78717977895,1576.45920596668,1.16930975209145e-11,0.965511976226724,2.99431187405683e-26,3.80380605597509e-13,3.80380605597509e-13,3.80380605597509e-13,1.07624032348954e-93,4.70431571159862e-19
1,82,32,0.2124,0.1767,"0.1767","1","0.1767",0.1767,1,0.292,62.5818815303393,-48.5205768713039,-48.5205768713039,48.0042909838344,48.0042909838344,48.0042909838344,4870662963325233152,19.7889499833561,1413.00453963629,1448.60771213101,1448.60771213101,2939.09916001086,1448.60771213101,1448.60771213101,10562386669425467392,1438.84972670482,1556.47083711572,6.27979984767743e-05,0.000136209873251245,0.000136209873251245,8.90318714625252e-30,0.000136209873251245,0.000136209873251245,1.31919311907954e-109,0.000380764749880061
1,82,64,0,0,"0","0","0",0,1,0,-142.824676797452,-71.3913960529146,-71.3913960529146,82.2566912120883,220.499991204285,220.499991204285,4531156149785881088,-69.0374549772071,1253.37651051661,1504.70248140181,1504.70248140181,1435.2687834625,1588.86631542234,1588.86631542234,22499054480037867520,1239.43543101717,1612.12175853439,2.59287764213083e-10,0.0001559806853329,0.0001559806853329,2.91082712944701e-09,0.617321752016897,0.617321752016897,3.06626960018545e-91,2.16562500577337e-12
1,82,128,0,0,"0","0","0",0,1,0,-573.772796507226,240.193147306233,-231.992302017248,-231.992302017248,-231.992302017248,-231.992302017248,1473493429341226,-551.316287317545,1234.36394666434,1589.76532066552,1398.2611709467,1398.2611709467,1398.2611709467,1398.2611709467,224072473123007,1226.04474939743,1564.40660931731,4.53384123798976e-10,0.373928389793723,4.61414538640475e-17,4.61414538640475e-17,4.61414538640475e-17,4.61414538640475e-17,1.10968912485948e-91,6.08168777706007e-11
1,82,256,0,0,"0","0","0",0,1,0,-577.098739060926,-222.222483325917,-261.664636819988,-284.245658247134,-284.245658247134,-284.245658247134,6184463785212763136,-577.810501097492,1196.18971712909,1610.49241642002,1392.92043781112,1393.99090451295,1392.92043781112,1393.99090451295,10288861685732868,1193.71575809892,1584.7640526436,5.48516476638649e-13,0.431970542830384,9.0509491919338e-24,8.03077293832811e-11,9.0509491919338e-24,8.03077293832811e-11,4.63858740033739e-89,1.46766784324999e-13
1,83,16,0.9627,0.0797,"0.305","0.0797","0.739",0.739,0.9918,0.9813,702.182060242809,-677.500713606688,-1089.60100751871,-214.22850058506,-1087.1769876087,-1087.1769876087,2103227778.28672,-825.187874366188,2532.29610530951,3562.77767171925,3335.03245706792,3562.77767171925,3064.78017116655,3064.78017116655,1887679848.56273,2127.56102589313,4327.75586922303,3.3873451879943e-16,3.10934042627079e-54,1.36441955655943e-41,3.10934042627079e-54,7.70133030755733e-47,7.70133030755733e-47,8.39261435815513e-108,8.01287086189437e-29
1,83,64,0,0,"0","0","0",0,1,0,-1079.18808559557,-425.022613638379,-278.180346620054,-124.366810117904,-554.707249450783,-554.707249450783,55273908337460432,-1173.17421555623,2093.19049043376,3691.97669322099,3429.60189942988,4033.96347857582,3170.5286549796,3170.5286549796,124612275497685648,2080.05742638365,4467.7345668043,7.30442804217695e-30,4.4445216395354e-45,1.84820774467906e-33,2.11678745095581e-30,1.96743569598524e-35,1.96743569598524e-35,5.50210328771477e-97,6.42152619586785e-31
1,83,128,0,0,"0","0","0",0,1,0,-2029.19215061497,-737.765421148426,-953.22075188713,-737.765421148426,-1186.31813191017,-1186.31813191017,545871717523715776,-2051.62191922282,2054.012157822,3519.64529016497,3278.03878526738,3519.64529016497,3003.00879873437,3003.00879873437,1712033309603521792,2049.58778345399,4248.58119824401,4.38887878804955e-32,4.7645404488697e-51,6.63392031504752e-41,4.7645404488697e-51,1.05350856421979e-45,1.05350856421979e-45,1.59401626250784e-97,8.79255286620793e-33
1,83,256,0,0,"0","0","0",0,1,0,-1687.84783295658,-632.456867067768,-928.304142451855,-632.456867067768,-1132.38355605612,-1132.38355605612,41789093382873178112,-1690.08992400814,1925.32297079346,3623.3370177184,3402.4877798767,3623.3370177184,3151.73315435357,3151.73315435357,6.0202832143093e+20,1933.74617642765,4397.54074238692,2.17261941370743e-43,5.20735494904244e-60,8.12383187162705e-41,5.20735494904244e-60,1.827544574827e-45,1.827544574827e-45,7.89917305998703e-96,1.94034648192173e-43
1,84,16,0.1375,6e-04,"0.0286","0","0.1228",0.1228,0.9918,0.0497,-1033.44809230139,-514.673426154241,-559.724621463979,-496.429315565461,-552.065845653121,-552.065845653121,1415282640629515520,-1061.79303180153,172.731794349513,1111.78157682517,1127.57007339368,1253.04175997053,1192.89721118734,1192.89721118734,565377580137034752,275.731002765177,1693.54079644939,2.36641411413895e-76,1.1079532114055e-73,2.65588359098396e-61,9.10016732302999e-59,2.12982261881388e-35,2.12982261881388e-35,2.08907514480153e-91,3.97899803206206e-76
1,84,128,0,0,"0","0","0",0,1,0,-1942.61312610021,-725.922373187933,-715.697060694704,-547.607351804052,-715.697060694704,-715.697060694704,9302750889094572,-1943.49826017396,145.95051081785,1174.21157089201,1174.21157089201,1302.19636199836,1174.21157089201,1181.67962909471,9915403886049638,147.274108994289,1802.06099582,1.11640723092668e-82,3.50400649068174e-85,3.50400649068174e-85,6.08591896241563e-69,3.50400649068174e-85,1.68976756881049e-78,5.46106574930342e-83,1.25603665480974e-82
1,84,256,0,0,"0","0","0",0,1,0,-1623.50075095808,-625.614869417277,-625.614869417277,-527.840157660402,-625.614869417277,-625.614869417277,780945861548830720,-1623.40651193288,129.586822866199,1103.18846507257,1103.18846507257,1226.11565950621,1103.18846507257,1103.18846507257,431714821800889280,129.53411729817,1686.67465507701,4.95201731741364e-86,6.55822266916805e-83,6.55822266916805e-83,2.11363781710834e-64,6.55822266916805e-83,6.55822266916805e-83,8.59197001445048e-92,4.75091747864838e-86
1,85,16,0.3963,1e-04,"0.7253","0.0419","0.0097",0.0097,0.9827,0.7013,139566.291422817,-193183.524759973,-256320.26441753,-100575.432019687,-95748.6271527002,-95748.6271527002,4.09073996295934e+21,137025.279041859,271409.561037455,346346.608168695,341471.938661415,268199.618359615,252455.427276639,252455.427276639,1.81174370105818e+22,270988.854276831,402256.028730212,6.95965723888086e-11,6.93420332615088e-12,1.75489462848575e-06,3.99622684708034e-61,7.77759094731368e-47,7.77759094731368e-47,1.62987143695724e-112,5.91866122598293e-11
1,86,32,0,0,"0","0","0",0,1,0,-57491.9232517281,-34429.3954611748,-36415.5800027888,-32427.8507135783,-43628.7577849631,-43628.7577849631,51330827719045070848,-57414.9294246744,27946.535629964,39373.6436624274,39373.6436624274,39590.1104319856,35124.9580894002,35124.9580894002,56189932641877737472,27752.9362049806,59076.1482886408,2.74624688867555e-28,3.85083516375731e-57,3.85083516375731e-57,4.47152407963772e-58,7.94598549787962e-47,7.94598549787962e-47,2.23257853338738e-95,1.11687852555501e-28
1,86,64,0,0,"0","0","0",0,1,0,-15218.4460809451,-10558.7771832123,-13049.6506946117,-6671.82065132039,-16541.291662319,-16541.291662319,17337476179674681344,-15262.3603562082,23586.220890213,41048.3141866019,40423.4548336746,50621.3718127119,36633.6517623924,36633.6517623924,14362681158638202880,23564.1876121421,59649.8755079615,2.80873607029429e-41,5.74612917829776e-51,9.41992009617432e-51,9.47214056983785e-20,5.51166777129756e-42,5.51166777129756e-42,9.00072586159082e-94,2.08763547623379e-41
1,86,128,0,0,"0","0","0",0,1,0,-32295.1002804655,-15352.9756425527,-18530.4938318566,-21876.0681951765,-18601.7917639554,-18601.7917639554,86466357558956163072,-32310.6868457727,21709.7145363633,43194.169084738,42790.50267499,42837.8477865135,38399.6239674853,38399.6239674853,53185174449858813952,21712.6781020251,63498.892868646,2.62129414115001e-50,7.21144256721042e-53,7.17227784158462e-52,1.99060204386526e-60,9.66745394998739e-42,9.66745394998739e-42,5.90355269849122e-89,2.49933088491643e-50
1,87,16,0.4324,1e-04,"0.0691","1e-04","0.0691",0.0691,0.9918,0.2872,-894.383656612683,-794.179580257456,-707.17820093688,-794.179580257456,-614.463336775642,-614.463336775642,1262611908277924,-1039.6472973681,2797.01959186557,1884.88669857079,1996.34329200146,1884.88669857079,1996.34329200146,1996.34329200146,4490070320020994,2732.17658899,2221.581447737,1.44160651199831e-05,9.23890653002764e-19,1.66942498980911e-05,9.23890653002764e-19,1.66942498980911e-05,1.66942498980911e-05,3.11652255607075e-92,6.68121665792765e-05
1,87,32,0.0161,0,"0","0","0",0,1,0.011,-1699.51241034433,-749.978015348963,-104.320972938396,-749.978015348963,-104.320972938396,-104.320972938396,2578943962555326,-1261.6968643189,1829.08055011097,1943.41561489191,1943.41561489191,1943.41561489191,1943.41561489191,1943.41561489191,2544988201029950,1722.68981404666,2349.74756415899,8.28145490856266e-07,2.04258194302329e-24,2.04258194302329e-24,2.04258194302329e-24,2.04258194302329e-24,2.04258194302329e-24,8.41086093594701e-86,2.11006929245498e-10
1,87,64,0,0,"0","0","0",0,1,0,-978.468080195086,-688.599097565697,-645.294456912409,-688.599097565697,-645.294456912409,-645.294456912409,1940396371299494,-1026.74955659936,1565.86953634408,2214.58358907271,2062.72816087165,2214.58358907271,2062.72816087165,2062.72816087165,28855822889879284,1567.3930026123,2516.03436398132,1.1395765760198e-24,1.10024008184496e-16,7.2834952345123e-32,1.10024008184496e-16,7.2834952345123e-32,7.2834952345123e-32,3.38368651167621e-91,1.2903608684696e-26
1,87,128,0,0,"0","0","0",0,1,0,-693.668338406624,-461.946078711643,-461.946078711643,-461.946078711643,-461.946078711643,-461.946078711643,252203431003514336,-709.756974702145,1558.14501067298,2024.15709869458,2024.15709869458,2024.15709869458,2024.15709869458,2024.15709869458,469760049450760832,1569.19155562689,2358.58870109955,5.67262124487658e-29,1.43168652158502e-19,1.43168652158502e-19,1.43168652158502e-19,1.43168652158502e-19,1.43168652158502e-19,1.26360283125731e-89,1.78745210649518e-29
1,87,256,0,0,"0","0","0",0,1,0,-523.502152338453,-376.997128742303,-408.180611779177,-376.997128742303,-408.180611779177,-408.180611779177,364286516473582528,-534.832808028083,1464.19308800403,1805.33088389828,1781.63957825882,1805.33088389828,1781.63957825882,1781.63957825882,353804895015577728,1460.30418149688,2155.04548089379,6.20126645825905e-20,7.07235131092537e-21,4.74030500645468e-24,7.07235131092537e-21,4.74030500645468e-24,4.74030500645468e-24,1.66980350488143e-82,1.05599042859137e-20
1,88,16,0.0743,0,"0","0","0.023",0.023,0.9918,0.135,-1946.19851577079,-1115.72311238052,-863.699146315631,-1115.72311238052,-1388.41471690309,-1388.41471690309,243945671799222656,-1947.41940364459,131.187294475534,1354.95282548641,1011.29750824047,1354.95282548641,586.116008921193,586.116008921193,167270035479381792,142.431584077078,2077.26951021599,2.54973363281467e-76,1.69378006748302e-72,1.91676362390959e-82,1.69378006748302e-72,1.04684595731527e-81,1.04684595731527e-81,1.53592152294089e-92,1.0806175220176e-76
1,88,32,0,0,"0","0","0",0,1,0,-801.020891831684,-291.739722624718,-454.819996988361,-291.739722624718,-545.304344603128,-545.304344603128,1107200368956515328,-793.754473987605,136.145877472951,1286.00589728955,989.357333373041,1286.00589728955,573.453276840826,573.453276840826,2247178959713606400,130.466960400244,2009.4508658231,4.75257426067208e-85,1.66189247685503e-83,1.00756966760213e-91,1.66189247685503e-83,9.04190595238969e-92,9.04190595238969e-92,1.40337609382542e-94,1.43825569842734e-85
1,88,64,0,0,"0","0","0",0,1,0,-1936.89717552264,-785.764481809103,-1131.4107585986,-679.795887302658,-1481.40559280313,-1481.40559280313,37000808352566.2,-1942.14106532599,138.136743098781,1305.38493083961,1011.38927750214,1340.52146460934,585.358387328253,585.358387328253,924556534200885,136.028339348509,2072.03761651688,6.56135486149148e-81,3.17351183641828e-84,5.16982375898056e-88,7.33893983765914e-72,2.56301092459831e-85,2.56301092459831e-85,1.08455722930673e-94,4.46021167380142e-81
1,88,128,0,0,"0","0","0",0,1,0,-3497.70817824844,-1257.46225592314,-1833.74601025929,-1124.86680463342,-2566.74941341924,-2566.74941341924,1301350302421114,-3494.738413182,125.804894594716,1342.06198245478,1025.33049943513,1503.16292726652,609.882591038512,609.882591038512,12953078879962320,126.662657993969,2076.4571179843,2.65311283652125e-82,3.03658075326004e-79,4.62679120707598e-86,2.19576759549969e-71,4.24003914010402e-84,4.24003914010402e-84,1.80287606383717e-97,2.9102181878258e-82
1,88,256,0,0,"0","0","0",0,1,0,-2064.10060056603,-708.526092911965,-1064.73760001643,-496.893149160896,-1551.88298189275,-1551.88298189275,13226926467689572352,-2064.0112339481,128.576456026668,1329.75731612047,1025.29590086653,1490.31547507024,606.565280342184,606.565280342184,1050711038004702720,129.159209925747,2084.27136126406,8.19049648980838e-84,6.55636515157284e-81,1.45243379671267e-88,1.51952222234744e-78,3.83646536095357e-87,3.83646536095357e-87,6.28360501281551e-91,8.84786223455267e-84
1,89,16,0.9899,0.8021,"0.5951","0.5951","0.5951",0.5951,0.9918,0.7081,-4091.94332926771,-2216.58804683928,-4010.85827923843,-4010.85827923843,-4010.85827923843,-4010.85827923843,70849747848636.1,-4011.56429385974,3038.99377090389,2736.02839524106,2328.98161042611,2328.98161042611,2328.98161042611,2328.98161042611,1316253900796.12,2380.00159073353,3616.97195774671,0.00267171459402108,4.76729485712256e-52,1.70604278172423e-44,1.70604278172423e-44,1.70604278172423e-44,1.70604278172423e-44,1.64372694976294e-101,5.3208380251693e-14
1,89,32,0,0,"0","0","0",0,1,0,-816.081945420028,-615.503419122548,-822.461962354874,-822.461962354874,-822.461962354874,-822.461962354874,930817751597561728,-900.341404625502,2098.97148522792,2989.32739968408,2636.89418364604,2636.89418364604,2636.89418364604,2636.89418364604,790748835077363072,2127.67872530652,3823.14834297887,3.11387639671565e-39,1.84697433190626e-43,1.62422248678154e-37,1.62422248678154e-37,1.62422248678154e-37,1.62422248678154e-37,1.72179155996689e-84,2.52134146850247e-39
1,89,64,0,0,"0","0","0",0,1,0,-627.688013190941,-355.786766393151,-468.614093455388,-468.614093455388,-461.41137154788,-461.41137154788,9789846947596418,-624.495675184951,1835.17306923547,2897.15230650335,2447.15435674454,2447.15435674454,2342.61627288632,2342.61627288632,34033246672071624,1806.53185635954,3783.09641367111,4.44604150911871e-30,9.20127429570794e-53,1.34463501075711e-45,1.34463501075711e-45,2.77142809472901e-49,2.77142809472901e-49,1.19869015702913e-97,2.34323622188666e-32
1,89,128,0,0,"0","0","0",0,1,0,-2566.78286348026,-1134.17392189812,-1721.38035359835,-1721.38035359835,-1545.87089602407,-1545.87089602407,69014376810256864,-2547.10145454335,1852.41975834373,3050.55358794328,2659.16192672122,2659.16192672122,2480.28968795974,2480.28968795974,81110961434669728,1851.9222033343,3976.48909505003,4.07683345314541e-39,3.99374739377257e-56,7.32781066740196e-47,7.32781066740196e-47,2.73312804840364e-51,2.73312804840364e-51,5.78077491530318e-89,1.32054868039783e-39
1,90,32,0.8753,0.6503,"0.9179","0.1813","0.5994",0.5994,1,0.1849,3.33890390064633,6.12969182295322,6.12969182295322,5.45778705592915,5.23719780490333,5.23719780490333,152381044451224128,-7.40921002214239,293.563194583679,231.950456865797,233.539301629589,235.238791895296,241.979148161032,241.979148161032,8020579446808591,234.116183499167,229.499345806975,8.56703973195176e-13,0.391860152399416,0.213243553922228,0.0224961608026896,0.000629405067573667,0.000629405067573667,5.06323410329995e-90,0.152831639053431
1,90,64,0.0607,1,"No need to compare!","0.4444","0.4444",0.4444,1,0.0016,7.77799293267668,-27.5834281603296,3.34847105577796,3.29849662388256,3.29849662388256,3.29849662388256,86773772789130080,5.16181434797079,250.039354762713,254.488683892788,249.179800382704,248.20514687354,248.20514687354,248.20514687354,32177832916517500,248.372892536201,249.179800382704,0.755160410777748,0.0694365489630561,NA,0.207684079660758,0.207684079660758,0.207684079660758,4.91130480336174e-82,0.641440487460976
