"target","fips","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
2,725,28,434.911165741291,492.944957157619,397.066666666667,445.372222222222,0,0,"0"
2,726,12,565.083538290494,197.380952380952,104.154761904762,147.572751322751,0.9853,0.024,"0"
2,726,20,8.75844396558576,10.3990932675453,8.30288461538461,7.61538461538461,0.687,0.0219,"0"
2,726,24,11.1892713803511,10.7128038958697,9.74305555555556,9.26234567901234,0.2688,3e-04,"0"
2,726,28,5.38218920210987,4.76370498423046,3.575,3.25555555555556,0.0757,0,"1e-04"
2,727,16,350510.269800809,279235.962102353,535992.993055556,229971.466836735,0.2234,0.0644,"0.0227"
2,727,24,17983.3563435707,20886.1796434268,41975.0625,21569.0433673469,0.2245,0.2113,"0.089"
2,727,28,10258.7087999142,12002.2169341693,13694.7777777778,4574.07142857143,0.0623,0.0084,"0.0039"
2,730,12,1253.8254921302,25.3809523809523,25.3809523809524,12.5047619047619,0.9551,0.0646,"0.0071"
2,730,16,36.633078186929,23.7424488294625,11.4117647058824,10.7576470588235,0.8582,0.3301,"0.0566"
2,730,20,17.2579883051807,14.8639992461406,7.59615384615385,7.94461538461539,0.8421,0.5045,"0.0407"
2,730,24,1.72966414673256,1.21732648128932,0.916666666666667,0.697777777777778,0.038,0.0645,"0.0014"
2,730,28,0.205164069020431,0.00221142530123134,0,0.128,1e-04,8e-04,"0"
2,731,12,1365.55339731277,82.9057496953149,46.2142857142857,35.9814814814815,0.8792,0.6235,"0.8879"
2,731,16,14.1520649151256,16.7604795341915,18.3725490196078,13.5816993464052,0.7155,0.4729,"0.8426"
2,731,20,12.5970964395119,13.1327546270193,8.15384615384615,7.21581196581197,0.4345,0.1225,"0.4476"
2,731,24,8.80466723519718,11.1318784112866,9.54320987654321,8.5679012345679,0.0802,0.204,"0.5038"
2,731,28,11.2103788280834,11.5967471650283,11.0444444444444,10.4222222222222,0.0037,2e-04,"0.0075"
2,732,12,716.978763134118,116.315625,110.85,104.666666666667,0.9944,0,"0"
2,732,16,41.7811339646629,29.7530054367355,29.390625,18.1770833333333,0.9932,0,"0"
2,732,20,37.4479942239296,6.75499126854772,6.4375,3.70601851851852,0.847,2e-04,"0.0022"
2,732,24,26.7893867435563,3.46299285414958,3.09375,1.63541666666667,0.7412,0,"0"
2,732,28,1.99760531942455,3.84303047439031,3.75,2.36111111111111,0.0064,0,"0"
2,733,12,627.532661903363,36.7101854267244,39.1058201058201,39.9695767195767,0.991,0,"0"
2,733,16,68.1855618611506,35.9431753329529,34.5751633986928,28.8937908496732,0.9891,0.014,"3e-04"
2,733,20,35.2464542670645,6.52385157569115,6.72596153846154,2.73504273504273,0.3868,0.0046,"0"
2,733,24,12.2032631639746,1.60926306870277,1.34027777777778,0.70679012345679,0.1687,0.2923,"0"
2,733,28,0.960859994376947,0.322562462522586,0.275,0.122222222222222,0.0928,4e-04,"0"
2,735,12,1011.65015809142,221.545786429188,162.47619047619,60.8518518518519,0.9098,0,"0"
2,735,16,42.076193355131,65.0638095360074,59.2941176470588,19.4117647058823,0.993,0.944,"0.6652"
2,735,20,5.88110541586968,5.96428850419609,5.98076923076923,5.75,0.8948,0.9306,"0.2924"
2,735,24,2.77210629306256,1.60963538050563,1.96527777777778,1.75617283950617,0.3657,0.1015,"0.0346"
2,735,28,0.295045420033506,1.05009561507559,0.8,0.794444444444445,0.0825,0.0058,"0.0046"
2,736,12,11719.7213954301,755.499283547624,827.363095238095,979.207671957672,0,0,"0"
2,736,16,1739.9557974043,1072.04816593408,866.422794117647,839.302287581699,0.381,0,"0"
2,736,20,295.433221172215,526.622684132042,608.903846153846,677.399572649573,0.2809,0.0427,"0.0247"
2,736,24,108.109295682914,147.3035283878,42.8541666666667,51.5493827160494,0.2359,0,"0.0013"
2,736,28,33.5726088306366,67.2630453136304,61.7625,61.6222222222222,4e-04,0,"0"
2,737,12,389.472153622737,149.650021758322,166.619047619048,162.348571428571,0.9978,0.4287,"0.5451"
2,737,16,97.8594795335081,111.703421348379,140.058823529412,95.8564705882353,0.9971,0.983,"0.9958"
2,737,20,37.5759165867572,35.7131216184184,58.0769230769231,17.7476923076923,0.9759,0.5969,"0.9823"
2,737,24,27.2115375484037,23.4786002573348,36.1111111111111,10.6533333333333,0.911,0.5376,"0.98"
2,737,28,3.15298606493116,2.04146404796586,3.6,1.624,0.8112,0.1701,"0.6039"
2,738,12,173.486282089043,113.948455982737,104.392857142857,96.1371428571429,0.9411,3e-04,"2e-04"
2,738,16,92.3652117227418,91.1199898096168,118.764705882353,69.6141176470588,0.9951,0.1605,"0.9852"
2,738,20,38.085432980626,19.5581263787009,9.88034188034188,5.69846153846154,0.9062,0.1312,"0.2673"
2,738,24,10.4699971101144,2.22375381986742,2.79012345679012,1.39555555555556,0.9515,0.0207,"0.0291"
2,738,28,3.9558741575798,0.565750697589487,0.511111111111111,0.256,0.1636,0.027,"0.0946"
2,739,12,96838.7540851112,375.240871768269,207.4,145.341666666667,0.9955,0,"0"
2,739,20,249.839361687501,108.725528435419,33.1666666666667,18.5763888888889,0.2042,1e-04,"0.0306"
2,739,24,277.512309744038,145.54798655545,31.421875,16.6354166666667,0.1613,0,"0"
2,742,12,13514.3316143541,632.550000000026,255.7625,132.434,0.8615,0.065,"0"
2,742,20,107.44609605654,19.7875268753295,20.5,14.5233333333333,0.0079,0.175,"0.2096"
2,742,24,1.06823222463446,2.7997279586236,6.125,1.95,0.065,6e-04,"0.0079"
2,742,28,0.80749634460762,1.17419509396614,1.875,1.08,0,0,"0"
2,744,12,7905.90062600635,364.761904761904,299.62962962963,283.53835978836,0.9918,0.0395,"0.1859"
2,744,16,2875.36892799236,364.117647058824,364.117647058824,116.014705882353,0.8852,0.1392,"0.1404"
2,744,20,209.605105110232,149.080704546593,63.0576923076923,56.7628205128205,0.825,0.0024,"0.0024"
2,744,24,293.445457460821,163.364433172546,77.5833333333333,44.2962962962963,0.5744,0,"0.017"
2,744,28,30.120151141555,12.5207926399384,14.3111111111111,14.5,0.1592,1e-04,"7e-04"
2,745,12,429.891101099531,49.0186301197228,61.025,43.6555555555556,0.9745,0,"0.7588"
2,745,16,118.219262450756,57.0555582600211,59.71875,42.4236111111111,0.5358,0.0355,"0.3778"
2,745,20,24.5163621091565,14.1723732146423,23.2291666666667,7.53703703703704,0.149,0.0069,"0.9991"
2,745,24,0.621470244676732,0.617886132345641,0.777777777777778,0.604166666666667,0.0425,0.0132,"0.9999"
2,745,28,0.619531574021878,0.602817273968435,0.388888888888889,0.680555555555556,9e-04,0.0311,"1"
2,746,12,70333.4174295788,28965.7611331853,25713.996875,35335.9224489796,0.9997,0.9966,"0.7482"
2,746,28,527.406211259017,1249.31284705032,869.7,1102.57653061225,0.2555,0.5844,"0"
2,752,12,16776.9050069083,1373.42857142857,882.321428571429,537.263227513228,0.8889,0,"0"
2,752,16,8615.1212407034,1540.94117647059,129.867647058824,251.22385620915,0.9896,0.0056,"0.1438"
2,752,20,202.945312753148,74.0476969219614,72.0769230769231,161.318376068376,0.6125,0.5345,"0.2653"
2,752,24,230.665893530655,36.0912168078849,50.8271604938272,95.3796296296296,0.2948,0.0179,"0"
2,752,28,312.530209376452,27.3472387425857,40.4666666666667,53.4555555555555,0.0128,0.0222,"2e-04"
2,753,12,1816.54023115561,1161.14339403192,1052.29904761905,1007.30952380952,0.9995,0.9978,"0.9165"
2,753,16,2509.79236132291,1558.396148781,2910.11764705882,1146.86111111111,1,0.8141,"0.9904"
2,753,20,1862.37937850537,984.108933951123,943.390769230769,1041.04700854701,0.2978,0.4487,"0.011"
2,753,24,214.018874304974,142.460421748202,136.736111111111,151.256172839506,0.6588,0.1565,"0.1587"
2,753,28,292.147748769886,116.726084818604,109.9375,105.483333333333,0.3642,0.0873,"0.0022"
2,755,12,298.407413778512,42.0472788563048,134.238095238095,30.1746031746032,0.9978,0.0026,"0.8929"
2,755,16,961.850573066657,54.4794130939619,62.6029411764706,22.2908496732026,0.7657,0.664,"0.8837"
2,755,20,13.2861463678528,8.67434951843315,10.5042735042735,9.2008547008547,0.8393,0.5745,"0.9044"
2,755,24,8.94729046974025,9.09627416339865,10.0246913580247,10.1666666666667,0.9402,0.2665,"0.5567"
2,755,28,5.19899638279948,2.95166673709251,5.2,4.06666666666667,0.7233,0.2605,"0.5593"
2,756,12,150459.590905726,4316.95238095237,926.559523809524,1431.00396825397,0.8926,0.7625,"0"
2,756,16,938.968126464687,2516.68146489446,1067.06985294118,1655.16176470588,0.6571,0.0489,"0"
2,756,24,154.528146382411,114.168020148053,208.173611111111,187.256172839506,0.0354,0,"0"
2,756,28,92.9037075459272,45.5114929568281,57.1,72.0166666666667,2e-04,0,"0"
2,757,12,919.703770988212,374.933187585179,476.52380952381,322.771164021164,0.9839,7e-04,"0.4068"
2,757,16,560.76336488278,353.760115411612,310.676470588235,291.361111111111,0.9971,0.1758,"0.9392"
2,757,28,167.428561839711,259.805988926905,224.688,273.361111111111,0.1167,0.1332,"0.0024"
2,758,12,5773.54872102495,830.719701808382,1246.32142857143,1273.34523809524,0.9997,0.9648,"0.994"
2,758,16,1735.87690326566,1005.39564469605,790.816993464052,1158.36437908497,0.9737,0.2389,"0.2377"
2,758,20,554.974205045091,320.080016832355,299.495726495726,373.944444444444,0.8247,0.0985,"0.1271"
2,758,24,149.185343737437,120.093967624629,130.012345679012,181.317901234568,0.9117,0.234,"0.0199"
2,758,28,214.186960324686,174.287120554447,191.488888888889,190.5,0.1661,0.0013,"0.0017"
2,759,12,88938.5770032336,59784.5819425948,41657.8647619048,39854.6598639456,1,0,"0"
2,759,20,26995.7358829136,6420.94812284177,7891.40865384615,8948.08791208791,0.0371,0.0336,"0.026"
2,759,24,3739.97039136194,1160.21128269673,987.577777777778,920.503401360544,0.0124,0.0289,"0.3187"
2,759,28,4830.13331714698,1052.82636470889,948.984,855.122448979592,7e-04,0.1088,"3e-04"
2,760,12,722.844734741728,619.25106750384,493.235119047619,465.76455026455,0.9955,0.8895,"0.1996"
2,760,16,981.675989663673,726.262539376054,888.808823529412,494.549019607843,0.9344,0.8672,"0.9622"
2,760,20,513.23572142209,415.193545198792,204.153846153846,152,0.0455,0.0013,"0.0457"
2,760,24,38.201924633789,52.6587392864527,53.9583333333333,43.7006172839506,0.3132,0.0698,"0.0103"
2,760,28,12.0051668102877,9.57783566650117,11.3375,17.1944444444444,0.0105,0.0149,"0.1155"
2,761,12,10373.870904006,9549.71428571429,12204.9553571429,18863.6044973545,0.8933,0.3221,"0.046"
2,761,16,57425.1451463643,11076.9236609174,7714.77573529412,15886.6192810457,0.0058,0.0217,"0.0011"
2,761,20,8223.44086437274,1262.32634225133,796.824615384615,878.722222222222,0,0,"0"
2,761,24,1130.26589734609,376.84294927003,151.866666666667,163.66049382716,0,0,"0"
2,761,28,978.85994663233,292.880568756956,231.616,274.816666666667,0,0,"0"
2,762,12,10589.1851431726,6585.83124499366,6345.40476190476,10444.9682539683,0.8938,2e-04,"0.3654"
2,762,16,26304.8721885738,7339.75044343489,22164.1470588235,11702.0784313725,0.1818,0.2208,"0.064"
2,762,20,1902.44201804604,1083.60849915279,268.072115384615,161.574786324786,0.0044,0.0033,"0"
2,762,24,267.859972293095,76.5297367269004,73.0277777777778,66.6327160493827,0,0,"0"
2,762,28,174.943172331846,90.7406186417203,90.1375,69.9055555555555,0,0,"0"
2,763,16,534.493035006989,223.346268832997,269.029411764706,270.166666666667,0.9488,0.1293,"0.3636"
2,763,24,196.678547795515,168.452728065904,241.020833333333,221.657407407407,0.268,0.0101,"6e-04"
2,763,28,324.34634535859,288.45443009126,365.133333333333,386.966666666667,0.0193,0.0069,"2e-04"
2,765,12,11461.446945492,771.666666666667,1038.95238095238,597.517195767196,0.9936,3e-04,"0.0047"
2,765,20,135.726633200394,199.547240084416,232.864615384615,235.059829059829,0.3265,0.0022,"0"
2,765,24,109.18611653193,108.753380471916,110.916666666667,135.469135802469,0.0053,0.0097,"1e-04"
2,765,28,186.87990655493,172.030665670287,175.5,220.705555555556,0.0687,6e-04,"0"
2,766,12,215156.63882158,22219.6281032567,101010.717261905,58241.6507936508,0.9582,0.9923,"0.8445"
2,766,16,147147.969530498,53615.374248956,124574.514705882,71777.4232026144,0.8269,0.6914,"0.9049"
2,766,20,109285.709440102,4901.41826140993,12541.5625,75670.2841880342,0.2184,0.3623,"0.0072"
2,766,24,4771.50587294192,1725.81198453983,2291.74666666667,2169.76234567901,0,0,"0"
2,766,28,4671.9990256266,2380.20738284056,2995.056,2818.89444444444,0,0,"0"
2,767,12,421.889352490531,215.358334325714,315.719576719577,410.768518518519,0.9985,0.0346,"5e-04"
2,767,16,860.734622864979,246.373373420716,287.735294117647,371.325163398693,0.9287,1e-04,"1e-04"
2,767,20,496.76956841236,137.191081455062,157.230769230769,170.025641025641,0.1781,0.373,"0.6601"
2,767,24,167.161711782789,131.357197375115,146.111111111111,184.311728395062,0.3116,0.353,"0.2524"
2,767,28,85.4464689923013,80.8022597259606,116.4,104.783333333333,0.3976,0.001,"0.807"
2,768,12,5453.15776813218,3906.88862855275,4054.49206349206,4251.53439153439,0.9948,0.064,"0.0099"
2,768,16,5890.52444297284,4864.62558647719,4910.80882352941,5187.10784313725,0.9846,0.5823,"0.6841"
2,768,20,7199.41282267689,6244.59348490445,6322.05769230769,6497.40598290598,0.4097,0.0039,"0.3859"
2,768,24,8824.8126596723,940.76763798008,1045.79012345679,1438.09567901235,0.1616,0.0754,"0.0729"
2,768,28,648.324916486818,234.098486175966,246.672,266.161111111111,0.916,0.0556,"0.0217"
2,769,12,2682.69180123208,2039.61923387783,1856.07428571429,1579.3544973545,0.9965,0.9215,"0.1065"
2,769,16,2142.22969117022,972.848515961635,1093.72470588235,1284.14705882353,0.998,0.987,"0.8705"
2,769,20,1127.02324342005,574.663600221499,903.833846153846,815.042735042735,0.8802,0.8481,"0"
2,769,24,181.462446195407,78.6103653374559,107.8125,64.4969135802469,0.9823,0.7478,"0.2789"
2,769,28,33.5442105823189,16.2326885978881,18.4,7.22222222222222,0.6779,0.709,"0.0095"
2,771,12,3213.26982874197,102.739560652247,97.0833333333333,55.9140211640212,0.892,0,"0.4028"
2,771,20,9.23736590315959,8.51489159725387,7.25961538461539,5.2008547008547,0.3299,0.3578,"1e-04"
2,771,24,10.7081541089899,10.630606383498,9.78472222222222,6.99074074074074,0.2155,0.0032,"0"
2,771,28,8.36545741571337,8.21307946273346,8.225,4.88333333333333,0.1056,0.7901,"0.0015"
2,772,12,514.98175351314,895.418896791626,770.031746031746,1027.70502645503,1,0.9975,"0.8921"
2,772,16,1000.69274395154,1261.26939234175,1463.70588235294,1251.97222222222,0.9833,0.9726,"0.989"
2,772,20,176.076310163132,147.553770269696,86.3247863247863,74.3183760683761,0.0089,0,"0"
2,772,28,107.568169574066,16.3170135890227,8.86666666666667,12.1944444444444,0,0,"0"
2,773,12,1061.35835386076,383.53342043154,465.744047619048,527.835978835979,0.9867,3e-04,"0.4735"
2,773,20,314.014529021874,296.769230769231,332.975961538462,428.773504273504,0.57,0.4328,"0.1001"
2,773,24,182.501046738461,86.6836665721622,99.3125,205.728395061728,0.2116,0.3435,"0.0294"
2,773,28,146.352074794295,134.117867746869,139.4375,121.033333333333,0.2464,0.1884,"0.052"
2,774,12,6689.05676007643,445.754332456301,454.333333333333,478.587301587302,0.8937,6e-04,"0.0035"
2,774,16,1644.23841271599,278.025676188883,302.352941176471,291.184640522876,0.4447,0.3374,"0.2067"
2,774,20,1093.75007783809,298.586172643515,190.384615384615,194.247863247863,0.5612,5e-04,"0.0133"
2,774,24,147.4363847301,99.3881778755608,96.6875,88.820987654321,0.0501,2e-04,"0.0082"
2,774,28,233.926266240101,151.260358622073,145.9875,143.811111111111,0.012,2e-04,"0.0413"
2,775,16,5866.95189744862,3951.27077105128,3967.62352941177,4118.42156862745,0.6359,0.5935,"0.0361"
2,775,20,1430.97175342946,1540.6948004064,1806.20923076923,1846.47222222222,0.1562,0.3042,"0.0481"
2,775,24,1613.62420113371,1424.48649959663,1365.27111111111,1363.02160493827,0.2121,0.0946,"5e-04"
2,775,28,978.281752806869,891.259862916152,884.344,654.405555555555,0.324,0.0048,"0"
2,776,16,3623.25888395618,3096.73467103859,10770.3529411765,5389.63888888889,0.4929,0.5088,"0.9883"
2,776,20,1720.0854830028,1026.69230769231,580.492307692308,555.49358974359,0,0,"0"
2,776,24,1346.60506609769,419.672576789716,648.377777777778,727.212962962963,0,0,"0"
2,777,16,9541.09003456253,2158.58756102907,2150.35294117647,2059.24673202614,0.9895,0.3623,"0.3767"
2,777,20,1322.79993267541,204.381798026893,194.239316239316,139.905982905983,0.7944,0.2584,"0.0595"
2,777,24,381.612517739439,94.7191397385186,99.8641975308642,64.3703703703704,0.3713,0.1088,"0.0234"
2,777,28,171.131824715543,98.3422027865439,105.688888888889,64.2833333333333,0.0945,0.0843,"0"
2,778,12,2869.50626735446,472.421251098387,485.714285714286,731.703703703704,0.9972,0.3247,"0.3266"
2,778,16,673.040718215815,523,568.632352941176,679.196078431372,0.7165,0.0331,"0.753"
2,778,20,611.589161899906,103.368607614149,92.7692307692308,69.2264957264957,0.0188,0.0104,"0.0334"
2,778,24,97.2596240628282,55.8654879563071,73.8333333333333,49.0216049382716,0.2184,0.002,"0.0467"
2,778,28,108.71515592132,50.3467026188331,75.25,36.2111111111111,0.0041,0,"0.0029"
2,779,12,1193.13230276306,177.794664681819,191.797619047619,279.522486772487,0.9955,0.6651,"0"
2,779,16,741.201868461024,258.347390288996,223.297794117647,332.611111111111,0.8798,0.5503,"0.9"
2,779,24,50.5194752183289,48.4797556694317,44.6458333333333,53.5432098765432,0.0088,0.1128,"0"
2,779,28,83.3160566982472,57.7714459374922,55.0875,64.5,0.0095,0,"0"
2,780,12,2728.5216448098,101.142857142857,145.94708994709,136.109788359788,0.8926,0.2922,"0.0093"
2,780,16,102.608668430837,87.1764705882352,67.1470588235294,87.297385620915,0.9802,0.4385,"0.0883"
2,780,20,33.5890474128769,52.8437920388584,24.4807692307692,25.215811965812,0.901,0.7389,"0.5654"
2,780,24,20.1723753295494,12.032038985788,11.0277777777778,17,0.9916,0.886,"0.8529"
2,780,28,16.8121743155952,13.5495095409819,15.2,19.1666666666667,0.3142,0.3739,"0.0025"
2,781,12,7667.93784351994,4433.55152765365,8669.09523809524,10515.6666666667,0.9402,0.4455,"0.8016"
2,781,16,63418.4132024632,3227.76380357831,3575.82352941176,9347.7091503268,0.9899,0.3162,"0.4622"
2,781,20,2866.41788653294,1562.887699379,972.326923076923,3412.00854700855,0.8754,0.4828,"0.6545"
2,781,24,1529.70337898947,831.702286650883,602.75,636.808641975309,0.2693,0.2702,"0.4504"
2,781,28,383.687903238671,367.994226315298,399.3,164.172222222222,0.7227,0.1107,"0.0893"
2,782,12,573.59709260277,540.396510272702,547.47619047619,738.649470899471,0.9829,0.2464,"0.2449"
2,782,20,600.139933868625,563.523408256791,569.75,647.482905982906,0.46,0.003,"0.0487"
2,782,24,699.419980097396,623.884186025941,625.805555555556,622.645061728395,0.1193,0.087,"0.0024"
2,782,28,1169.8789728233,1068.4515634968,1066.4,1042.90555555556,0.1136,0,"1e-04"
2,783,12,31418.9748111215,306.083229057202,241.681547619048,179.334656084656,0.8938,3e-04,"0"
2,783,16,381.47735393633,144.397090787934,110.25,53.516339869281,0.0179,0.001,"0"
2,783,20,28.1329796927206,62.9568153376466,42.7836538461538,29.5747863247863,0.0749,0.0872,"0"
2,783,24,29.2174427576983,9.69021240613191,11.8611111111111,10.2993827160494,2e-04,7e-04,"0"
2,784,12,1353.84265562145,434.690348171664,246.632380952381,230.18253968254,0.9568,0.957,"3e-04"
2,784,16,542.634881213068,337.209964706607,254.694117647059,236.725490196078,0.4657,0.3495,"0"
2,784,20,137.693469724561,109.418755448865,144.735576923077,136.17735042735,0.4133,0.1812,"0.1816"
2,784,24,91.1119532948287,76.3198463225186,67.4375,73.1882716049383,0.6421,0.4248,"0.344"
2,784,28,113.496831373184,77.3076680403431,69.7125,66.2888888888889,0.0266,0.0149,"0.0192"
2,785,12,254405.100078852,106893.114694453,92178.0634920635,83407.5655976676,0.9998,0.9998,"0.9998"
2,785,16,161196.375073961,78698.8706744415,86038.0955882353,85339.9507803121,0.9872,0.9984,"0.7022"
2,785,20,79628.4862595768,69951.9870527407,62220.1682692308,35653.638932496,0.8438,0.8007,"0.4798"
2,785,24,21514.8778418999,11284.0913525581,5693.67361111111,3238.16326530612,0.9124,0.5829,"0.1436"
2,785,28,3785.46212686468,2824.52987845133,2441.9,941.138775510203,0.3471,0.2519,"0.2857"
2,786,12,28103.0404847117,327.587522053763,421.285714285714,335.993386243386,0.5701,0,"0"
2,786,20,176.474412068566,178.709768780029,133.307692307692,101.136752136752,0.0422,0.0291,"0.0016"
2,786,24,68.8535688943658,35.5734564305969,35.5822222222222,34.6111111111111,0.0265,0.0011,"3e-04"
2,786,28,96.3308703972288,53.7358593152446,58.704,55.2555555555556,7e-04,0,"0"
2,787,12,24061.3773005669,13478.5990502891,16820.4761904762,1998.58862433862,0.96,0.8895,"0"
2,787,16,30268.9643120824,7994.26564974071,3469.47712418301,1857.33986928105,0.1431,0.0606,"0.1531"
2,787,20,396.794167637928,583.376036702421,780.649038461538,771.121794871795,0.0458,0.0233,"0.0079"
2,787,24,160.506931491719,250.763048671725,350.555555555556,305.922839506173,0.0127,0.0089,"0.0017"
2,787,28,197.921077090153,167.519942359764,221.533333333333,259.811111111111,0,3e-04,"0.0013"
2,788,12,2008.87936955097,1624.67022540772,1105.80423280423,1540.93915343915,0.9985,0.8356,"1e-04"
2,788,16,1229.22874925749,1241.36696454726,1288.66666666667,1833.53104575163,0.9124,0.8948,"0.9036"
2,788,20,2101.78133724605,1235.73871180625,1677.2905982906,1256.32905982906,0.0949,0.0212,"0.0263"
2,788,24,871.675361210669,324.736973709479,286.666666666667,343.509259259259,0.1808,0.093,"0.0055"
2,788,28,565.644174353929,179.920324182232,132.2,105.261111111111,0.0135,0.0076,"0.0022"
2,789,16,30.4266168659945,17.6269124518012,17.9952941176471,13.7271241830065,0.9994,0.9982,"0.9997"
2,789,20,10.2266801191471,12.8216287339166,14.64,13.5192307692308,0.9985,0.9821,"0.9966"
2,789,24,6.41881945209275,6.97570375074616,9.06666666666667,7.43827160493827,0.9272,0.9731,"0.9786"
2,789,28,4.30674171343425,2.54197365714196,1.52,1.41111111111111,0.9976,0.7207,"0.9957"
2,790,12,589.877923884162,179.13974069964,171.77380952381,195.825396825397,0.9957,0.9752,"0.9952"
2,790,16,194.847153234134,213.889004388693,183.895424836601,162.545751633987,0.0392,0,"0"
2,790,20,130.527448528549,70.3194615567106,56.9487179487179,53.2200854700855,0.3301,5e-04,"0.0215"
2,790,24,42.7709776937343,20.6120061200586,13.679012345679,15.2623456790123,0.0226,0.0188,"0.0567"
2,790,28,43.563701885686,19.617346107544,11.2666666666667,6.62222222222222,0.003,0.0133,"0"
2,791,12,627.355122849271,483.689718857067,356.985119047619,446.153439153439,0.9996,0.7832,"0"
2,791,16,886.769243992186,438.776049550434,225.400735294118,255.684640522876,0.9029,0.0903,"0.0461"
2,791,20,202.557391876771,144.69273615172,159.725961538462,158.371794871795,0.2948,0.1192,"0"
2,791,24,11.0940650084475,6.21200879633334,9.50694444444444,5.75,0.035,7e-04,"0"
2,791,28,8.93251061824299,5.67127644205622,7.025,5.61111111111111,7e-04,0.0047,"0"
2,792,12,9384.31868757658,1150.74670426617,1346.78571428571,1387.34920634921,0.8953,0,"8e-04"
2,792,20,2921.5714474343,188.75909429163,582.418803418803,589.764957264957,0.065,0,"5e-04"
2,792,24,340.225409769472,130.667377596055,125.382716049383,168.157407407407,0,0,"4e-04"
2,792,28,338.92045653737,99.7462059750457,52.4888888888889,49.1333333333333,1e-04,0,"0.0024"
2,793,12,44026.7203703695,2817.9301949585,2810.42857142857,3728.48148148148,0.89,0,"0.1406"
2,793,16,17100.8121981293,2320.99892031048,2369.72426470588,2474.63725490196,8e-04,0.006,"0.0114"
2,793,24,434.850176649643,180.893525705631,194.986111111111,148.234567901235,3e-04,0,"0.0027"
2,793,28,211.06155705358,121.589662297056,158.8125,162.305555555556,0,0,"0"
2,795,12,1270.73468681224,238.284401874764,195.095238095238,199.767195767196,0.9979,0.7171,"0.2031"
2,795,16,2676.87225040118,167.578509814248,108.124183006536,80.2516339869281,0.8667,0.4132,"0.2649"
2,795,20,212.74024238651,99.6852779327752,80.7264957264957,62.4252136752137,0.9427,0.5675,"0.3506"
2,795,24,275.135747483731,130.031463391968,108.62962962963,74.6358024691358,0.5483,0.3623,"0.3651"
2,795,28,20.447763371728,13.8915044573719,19.5111111111111,16.3666666666667,0.4739,0.0522,"0.0487"
2,796,12,5860.48716748126,2711.07086722932,3506.96428571429,2317.55291005291,0.999,0.7638,"0.4588"
2,796,16,3602.48257532613,2597.88278368135,2145.45751633987,2033.24019607843,0.6348,0.5824,"0.2565"
2,796,20,632.313726575259,626.666130078947,271.168269230769,322.461538461538,0.2726,0.2969,"0.1438"
2,796,24,83.2932944982859,100.038892516553,90.1041666666667,107.731481481481,0.0688,0.1436,"0.0345"
2,796,28,106.872150126571,135.094897546399,134.025,168.105555555556,0.0369,0.0999,"0.0652"
2,797,12,612.1258380925,738.668096849832,548.497354497354,372.37037037037,0.9981,0.9609,"0.5751"
2,797,16,3768.09684729345,715.837135069585,408.359477124183,393.709150326797,0.5695,0.5229,"0.0613"
2,797,20,106.067674060971,37.023619879493,44.8034188034188,61.5619658119658,0.2184,0.106,"0"
2,797,24,74.3063270317807,11.4654687680646,20.2222222222222,26.1913580246914,0.0778,0.0904,"0"
2,798,16,46982.311768614,17008.2820572591,23388.0330882353,12705.2549019608,0.344,0.5904,"0.0304"
2,798,20,3392.4713718003,2876.39035126492,2024.30461538462,1902.57692307692,0.0016,0.001,"0"
2,798,24,1075.89744338113,493.246677928697,520.768888888889,549.283950617284,1e-04,0,"0"
2,798,28,516.285865641204,400.229431041655,435.2,521.766666666667,0,0,"0"
2,799,12,1987.29592759164,1266.45373283863,1225.25297619048,1775.2671957672,0.9881,0.0621,"0"
2,799,24,563.185754764229,566.927478137757,477.248888888889,524.086419753086,0,0.0024,"0"
2,799,28,735.607472443997,683.152537669102,554.064,583.788888888889,0,0,"0"
2,800,12,1647.1054115336,1749.2728148694,1495.3005952381,1917.62037037037,0.999,0.6361,"0"
2,800,16,6160.73155319145,1343.52798072724,1204.33455882353,2192.68300653595,0.3569,0.4108,"0.0736"
2,800,20,3444.61911094223,561.240828258815,328.774038461538,265.089743589744,0,0,"0"
2,800,24,134.75989162314,45.2397757238834,39.4375,36.6203703703704,0.0163,0,"0"
2,800,28,12.1475158853789,13.349527510981,20.95,18.1444444444444,0,0,"0"
2,801,12,3523.42727560368,1351.635788792,1395.85416666667,2128.67328042328,0.6867,0.4669,"0"
2,801,24,383.178247680995,35.4053989724213,52.1180555555556,44.1820987654321,0.0163,0,"0"
2,801,28,40.5584756399158,11.4427770895779,6.175,7.65,0,0,"0"
2,803,12,5861.5471901436,3628.22770656579,4181.69047619048,4105.11243386243,0.9978,0.9794,"0.9909"
2,803,16,4666.3202151903,4647.62595068454,4906.83088235294,4878.26960784314,0.8581,0.8736,"0.9646"
2,803,20,829.248794027125,659.272892659464,805.360576923077,963.247863247863,0.6276,0.0521,"0"
2,803,28,546.840670825711,361.195086393254,439.425,443.2,0.13,0.0687,"0"
2,804,16,308.315624257653,283.418405268667,143.338235294118,119.460784313725,0.9356,8e-04,"0.1264"
2,804,20,70.0124447697339,58.7455600811811,63.6009615384615,55.3589743589743,0.2235,0.067,"0.2626"
2,804,24,38.7887651721842,38.6312367713467,37.3541666666667,46.1388888888889,0.1562,0.065,"0.0625"
