"condition","judge_draws","judgments_draw","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
1,3,50,16,42664.1306939404,30635.3498087023,18603.6018518518,12528.5533333333,0.9966,0.9959,"0.9978"
1,3,51,16,62074.3827520406,31814.8787649007,18992.21,18992.21,0.9934,0.9994,"No need to compare!"
1,3,52,16,15307.1160576185,15330.0603004789,15854.1416666667,15854.1416666667,0.9977,0.9972,"No need to compare!"
1,3,53,16,20933.248704425,18537.3212153443,18975.1018518518,14211.2116666667,0.9979,0.9978,"0.9998"
1,3,54,16,20590.6213857123,20736.7729091111,26581.5338541667,20355.4666666667,0.999,0.9982,"0.9925"
1,3,55,16,97945.1945019342,59910.3814621251,23350.4259259259,14716.9866666667,0.9904,0.9812,"0.9907"
1,3,56,16,58459.4728790201,36033.4703594798,18206.8020833333,16631.815,0.9935,0.9948,"0.9945"
1,3,57,16,35793.1078467017,29462.8879260908,16607.75,11297.5033333333,0.9988,0.9993,"0.997"
1,3,58,16,27946.0385995854,25977.2502045723,25007.8240740741,17756.8233333333,0.9982,0.9979,"0.9977"
1,3,59,16,26681.3460068832,24445.2256675709,19905.5231481481,17152.4433333333,0.9988,0.9987,"0.9976"
1,3,60,16,33763.7140293524,25100.6600727122,22484.5833333333,22183.0716666667,0.9926,0.9985,"0.9983"
1,3,61,16,27885.2851999938,26048.3271471271,18706.8472222222,15714.7216666667,0.9999,0.9969,"0.9993"
1,3,62,16,38329.9772217125,38376.0145626647,32636.5787037037,22392.945,0.9996,0.9937,"0.9985"
1,3,63,16,15439.7713641101,15123.11835466,16784.3240740741,14057.9783333333,0.9998,0.9993,"0.9984"
1,3,64,16,211710.316693863,36670.601032582,36494.0648148148,22539.9783333333,0.9926,0.9953,"0.9995"
1,3,65,16,23388.3922174652,22394.6366163429,14956.0833333333,14956.0833333333,0.9978,0.9926,"No need to compare!"
1,3,66,16,34674.393914906,32481.9688020255,28504.9027777778,17877.4816666667,0.9975,0.9997,"0.996"
1,3,67,16,39696.1201254455,18957.3684752897,18814.6111111111,18142.4333333333,0.992,0.9998,"0.992"
1,3,68,16,40064.4179014006,33252.9924855778,29036.037037037,22145.345,0.9982,0.9992,"0.9893"
1,3,69,16,27215.2889981306,27219.276965778,27129.1203703703,23348.3,0.9995,0.9998,"0.9943"
1,3,70,16,33222.1434378133,31032.5893282474,43024.3888888889,20734.92,0.998,0.9994,"0.9998"
1,3,71,16,23247.3448867406,21362.7970789351,18915.5364583333,16857.805,0.9968,0.9876,"0.9986"
1,3,72,16,23833.1689975372,23811.9216908874,25734.9953703704,20768.525,0.9977,0.9977,"0.9988"
1,3,73,16,337049.583875291,30203.0251456368,21994.4869791667,22006.4083333333,0.9935,0.9978,"0.9977"
1,3,74,16,49468.2278626753,20071.1037566476,16727.5078125,13717.39,0.9997,0.9917,"0.9976"
1,3,75,16,25859.1513217738,25662.539049366,24040.2777777778,17353.38,0.9965,0.9991,"0.9978"
1,3,76,16,54163.7211383257,39614.9160057074,27805.5208333333,15505.1383333333,0.9987,0.9964,"0.9958"
1,3,77,16,23552.8377565026,18311.3787504407,18211.08,18211.08,0.991,0.9974,"No need to compare!"
1,3,78,16,25519.0149135342,24972.9669584894,25330.9537037037,19520.6816666667,0.9998,0.9993,"0.9991"
1,3,79,16,32363.3528563183,27296.730569561,20800.1822916667,19439.5416666667,0.9932,0.9933,"0.993"
1,3,80,16,22810.268566189,22542.580272495,24082.6944444444,18808.4516666667,0.997,0.9966,"0.998"
1,3,81,16,46388.3210466282,25006.8445877047,23010.3255208333,21571.99,0.9923,0.9996,"0.9943"
1,3,82,16,48805.6964021649,24873.3230884618,24904.78125,23704.6283333333,0.9934,0.9968,"0.9988"
1,3,83,16,55354.1391311612,29395.2788368435,23121.2786458333,21576.255,0.9994,0.9964,"0.9616"
1,3,84,16,65177.4071741714,26522.4174539673,50371.4791666667,18075.335,0.9915,0.9998,"0.9915"
1,3,85,16,79138.5809228607,27514.2576498958,28862.2685185185,23819.015,0.9903,0.9955,"0.9943"
1,3,86,16,78492.6244780172,55510.7693162725,23695.2453703704,19379.5866666667,0.9917,0.9994,"0.9978"
1,3,87,16,81254.5543956463,20316.3757440697,17869.4066666667,17869.4066666667,0.9917,0.9928,"No need to compare!"
1,3,88,16,79498.783258503,37424.3604695252,35350.9375,23810.3016666667,0.9911,0.9935,"0.9969"
1,3,89,16,95930.3933161161,31405.4694491313,39993.8125,19155.23,0.9909,0.968,"0.9996"
1,3,90,16,28182.145520326,25606.4351289398,24319.6064814815,18229.5283333333,0.999,0.9923,"0.9983"
1,3,91,16,28733.1643273022,27797.5399800281,18238.6111111111,14389.3266666667,0.9946,0.9997,"0.9955"
1,3,92,16,92537.2697882204,27099.0970405907,23570.0911458333,23919.1933333333,0.9922,0.9993,"0.9986"
1,3,93,16,41133.4407128236,35728.3868955571,24340.1388888889,15554.2133333333,0.9801,0.9888,"0.9902"
1,3,94,16,26736.1447429855,24141.4898334719,19533.1111111111,11562.3933333333,0.9991,0.9983,"0.9912"
1,3,95,16,25870.6386722779,23695.7669646611,20688.6588541667,19241.3366666667,0.9969,0.9987,"0.9889"
1,3,96,16,62649.3048171184,33078.9973665504,25127.0989583333,24630.92,0.9921,0.9984,"0.9997"
1,3,97,16,32476.1728834787,28484.1399359156,30762.9557291667,22617.295,0.9938,0.9827,"0.9876"
1,3,98,16,35811.4158070823,31584.2222299248,28618.4973958333,22434.4216666667,0.9927,0.9946,"0.9892"
1,3,99,16,18717.6740864965,18664.3278035042,16925.42,16925.42,0.9999,0.9996,"No need to compare!"
1,3,100,16,37999.4428716299,35600.3726383945,25531.0972222222,22965.095,0.9943,0.9809,"0.9871"
1,4,1,16,42338.7649489985,41262.2326365605,34233.9869791667,25519.12,0.9976,0.9999,"0.994"
1,4,2,16,39023.5379623179,37789.8089883941,35824.7222222222,17967.1466666667,0.994,0.9955,"0.9975"
1,4,3,16,66851.9361641562,29439.3065626181,26510.8703703704,21458.7066666667,0.9611,0.9806,"0.9729"
1,4,4,16,26520.0220492004,26432.3261410145,25304.1783333333,25304.1783333333,0.9992,0.9991,"No need to compare!"
1,4,5,16,33217.8151605198,25681.0393659917,31642.3796296296,20190.4016666667,0.9975,0.997,"0.9717"
1,4,6,16,36102.2256530003,30648.4199929796,28794.2638888889,22493.585,0.9892,0.9978,"0.9969"
1,4,7,16,127562.244379321,28228.9773516564,28477.5601851852,20522.82,0.9917,0.8781,"0.8597"
1,4,8,16,27236.1736623663,27119.7094389274,29939.2633333333,29939.2633333333,0.9466,0.978,"No need to compare!"
1,4,9,16,107897.973848765,86340.7380036774,36455.2592592593,25060.2066666667,0.9988,0.9039,"0.9842"
1,4,10,16,24309.4646785414,21465.0137744672,21756.9401041667,25429.22,0.9963,0.9394,"0.9889"
1,4,11,16,104677.23145136,27833.7893686817,23829.1018518519,19563.4066666667,0.9914,0.9492,"0.9914"
1,4,12,16,31986.3023955964,32021.5176216353,28807.9398148148,22380.965,0.9995,0.9987,"0.9987"
1,4,13,16,52081.9507439924,47189.0893945303,43100.7552083333,26141.53,0.9986,0.9692,"0.9979"
1,4,14,16,61257.1176681359,44977.6813907898,81191.8020833333,24893.9083333333,0.9979,0.9982,"0.9993"
1,4,15,16,25340.9108949081,25226.8341713662,50488.71875,23543.8433333333,0.8841,0.9436,"0.9915"
1,4,16,16,49412.3917154645,46798.0507676391,20047.4895833333,24682.4783333333,0.9898,0.9998,"0.9985"
1,4,17,16,31013.387004658,NA,34582.6944444444,26830.9716666667,0.9972,NA,"0.9981"
1,4,18,16,29849.7740936306,15159.9129785647,12273.5520833333,15673.21,0.9926,0.9868,"0.9882"
1,4,19,16,306128.460996481,46798.5539765363,25175.6383333333,25175.6383333333,0.9913,0.5733,"No need to compare!"
1,4,20,16,25859.0656026366,24801.4552046336,19182.421875,22044.4666666667,0.9995,0.9852,"0.9919"
1,4,21,16,45515.8997985328,44966.4045933201,46422.9791666667,31921.87,0.8826,0.9764,"0.8784"
1,4,22,16,29026.841455199,29023.5990896296,27668.2175925926,20736.165,0.9999,0.9967,"0.9901"
1,4,23,16,17619.7371443332,17851.2579545891,18270.2526041667,21920.7866666667,0.9956,0.9994,"0.9898"
1,4,24,16,30078.1519699211,22619.9125454044,21947.3203125,24995.5216666667,0.9762,0.9305,"0.9019"
1,4,25,16,46536.4884579908,39113.8375097196,27934.0462962963,23703.9566666667,0.9142,0.8758,"0.9918"
1,4,26,16,108518.585625363,66996.8962829712,30722.8796296296,16470.245,0.9927,0.8795,"0.8163"
1,4,27,16,36948.5096751461,29971.6178195004,30799.9953703704,23437.6683333333,0.9761,0.9137,"0.9662"
1,4,28,16,31906.9825473976,29969.8216502512,35406.1435185185,23157.3683333333,0.9877,0.972,"0.9689"
1,4,29,16,58754.3672129262,52312.1549026979,41889.412037037,28110.0566666667,0.4537,0.6692,"0.5456"
1,4,30,16,45297.1374484582,34960.5649220795,26686.7638888889,23385.2916666667,0.9984,0.9989,"0.9914"
1,4,31,16,23619.5126994342,23671.25515934,24338.9953703704,20825.1066666667,0.9998,0.9979,"0.9924"
1,4,32,16,13701.8179368237,11996.1043098546,12102.4453125,12602.095,0.9956,0.9969,"0.9992"
1,4,33,16,18737.0780295951,17493.4176481113,18147.3411458333,18348.845,0.9972,0.9789,"0.9948"
1,4,34,16,58580.8118345255,61676.9559571074,87814.7395833333,18615.57,0.9777,0.9417,"0.8845"
1,4,35,16,26595.2352916084,26536.6499893448,27244.6851851852,23092.39,0.9984,0.9957,"0.9984"
1,4,36,16,143276.373289199,87938.3850301867,35622.662037037,30315.375,0.9908,0.9736,"0.99"
1,4,37,16,26173.151538515,20723.3966940247,18519.8072916667,20032.8766666667,0.9878,0.9917,"0.9886"
1,4,38,16,31784.704597075,31851.9397141187,42297.8359375,30398.705,0.9976,0.9947,"0.9988"
1,4,39,16,44030.6482418482,31610.1053989523,25911.76,25911.76,0.9942,0.9997,"No need to compare!"
1,4,40,16,41126.7900725217,40977.1340822682,74596.6712962963,27107.1433333333,0.6592,0.8573,"0.7469"
1,4,41,16,96642.1526433085,77019.2130921146,29403.3287037037,17868.5366666667,0.9785,0.9703,"0.9429"
1,4,42,16,28779.3406169622,28511.7339667382,18218.6458333333,19327.3016666667,0.719,0.9387,"0.8067"
1,4,43,16,26609.5370300167,26519.1571542077,27681.1157407407,21389.8533333333,0.9979,0.9981,"0.9971"
1,4,44,16,39931.455651814,31302.3680031805,17743.6171875,18558.4016666667,0.9964,0.9493,"0.9886"
1,4,45,16,32820.4828070505,32773.2663868026,42655.4401041667,30292.7416666667,0.9406,0.9773,"0.9898"
1,4,46,16,114677.47868625,29418.471051445,34736.8055555556,28871.5416666667,0.9913,0.8169,"0.9674"
1,4,47,16,32473.9231197367,32449.1339672078,28871.6111111111,23830.255,0.9878,0.999,"0.9908"
1,4,48,16,51638.2792008317,40088.7752305591,30075.3842592593,20310.365,0.9936,0.9747,"0.9928"
1,4,49,16,36640.673053752,30781.8809745822,66862.7708333333,20445.505,0.9984,0.996,"0.9904"
1,4,50,16,29601.8462377079,29720.4495600264,30064.0555555556,23050.3766666667,0.9527,1,"0.9942"
1,4,51,16,54053.1700641083,37229.4172377817,23725.5092592593,14347.37,0.9995,0.9987,"0.9998"
1,4,52,16,11833.6167315483,11878.8686128575,11278.3854166667,14409.9466666667,0.9737,0.9829,"0.9958"
1,4,53,16,70557.2593712506,33777.3534210655,25099.3564814815,11532.975,0.9912,0.4212,"0.6123"
1,4,54,16,15958.508484077,15130.0688180229,14087.6588541667,14521.67,0.9834,0.9658,"0.9888"
1,4,55,16,138104.943886199,26932.7328854043,21570.5026041667,23690.1316666667,0.9916,0.8772,"0.7819"
1,4,56,16,32327.1271676798,32269.966585989,27758.2983333333,27758.2983333333,0.9998,1,"No need to compare!"
1,4,57,16,27333.8444053337,27461.6161858902,15070.4296875,18681.455,0.9994,0.9979,"0.9996"
1,4,58,16,53669.8351957029,48035.3881157841,75151.0833333333,25300.9383333333,0.9984,0.9978,"0.9997"
1,4,59,16,61757.0225561992,29164.5035570457,30974.2083333333,24521.3116666667,0.9901,0.9984,"0.9993"
1,4,60,16,24099.4030982614,22760.9819465822,28126.5185185185,20034.635,0.9939,0.999,"0.9935"
1,4,61,16,19357.2261772198,19794.7458096768,18039.9140625,21124.1033333333,0.9997,0.9979,"0.9881"
1,4,62,16,27409.5581892677,26940.7727112472,29695.4953703704,19866.1066666667,0.9405,0.9086,"0.962"
1,4,63,16,13804.5571996815,12949.3696997533,12850.5104166667,15926.8466666667,0.9827,0.9895,"0.9951"
1,4,64,16,56882.4922114437,39895.4268735997,36435.5231481481,22199.2033333333,0.9573,0.8573,"0.9442"
1,4,65,16,37432.5388907259,32372.8737988438,30992.9305555555,22051.3116666667,0.9926,0.9953,"0.9986"
1,4,66,16,24101.0002093009,21298.471723557,19667.7682291667,23265.6766666667,0.9982,0.9895,"0.9899"
1,4,67,16,30624.0805553928,30488.8893014476,34439.8472222222,23292.24,0.9974,0.9989,"0.9991"
1,4,68,16,36533.8859738931,36071.8672970436,70300.7175925926,24738.275,0.9993,0.9985,"0.9996"
1,4,69,16,30837.9796360879,27617.7449281254,28372.8888888889,26436.475,0.9997,0.9999,"0.9919"
1,4,70,16,36109.5830472072,26955.7791887642,28373.859375,24109.4983333333,0.9904,0.9467,"0.9424"
1,4,71,16,100813.063839241,30077.4571490314,33654.5277777778,24332.0783333333,0.9921,0.9473,"0.9979"
1,4,72,16,141554.947795326,35535.2700992383,37152.34375,21748.9733333333,0.9911,0.9404,"0.998"
1,4,73,16,44373.8814896327,44372.4175287914,47184.2777777778,25890.8133333333,0.985,0.9936,"0.9935"
1,4,74,16,29011.516627805,23277.8363493599,17630.9140625,18803.165,0.9945,0.9758,"0.9787"
1,4,75,16,30835.5984371286,28802.4119084272,27939.8564814815,19434.6366666667,0.9636,0.9899,"0.998"
1,4,76,16,48358.3807032848,48182.5654260865,72370.9814814815,26557.8416666667,0.9959,0.9963,"0.9995"
1,4,77,16,28459.2343309912,27845.3146208215,28520.7638888889,22213.465,0.8013,0.8088,"0.9826"
1,4,78,16,43436.7341476459,43031.6621305607,74388.8842592592,29063.6083333333,0.9998,0.9985,"0.9943"
1,4,79,16,66320.8725702177,NA,32662.5462962963,24486.315,0.9932,NA,"0.9963"
1,4,80,16,29201.0292246475,29244.421447297,25595.8935185185,21415.5433333333,0.993,0.9964,"0.9902"
1,4,81,16,27624.1469104544,29086.1303549304,28748.0462962963,17449.825,0.9987,0.9985,"0.9991"
1,4,82,16,34827.8177978991,35036.5314780275,72740.0104166667,28997.49,0.8935,0.9458,"0.9934"
1,4,83,16,52477.4242138388,35636.2283543624,29869.8148148148,26288.365,0.9869,0.9384,"0.9918"
1,4,84,16,24753.2075538706,25052.5759632925,30319.3148148148,22568.245,0.9828,0.9695,"0.9922"
1,4,85,16,42035.576674211,26853.6802290697,27315.3518518519,23748.9583333333,0.9979,0.9861,"0.9903"
1,4,86,16,52205.6506858933,52238.5844904674,73601.5520833333,28538.005,0.8704,0.9981,"0.9917"
1,4,87,16,24317.2741541694,24339.9806969179,24532.5625,30249.1833333333,0.998,0.9991,"1"
1,4,88,16,143814.45399247,31054.8344950695,30950.7265625,26511.185,0.9911,0.9804,"0.9929"
1,4,89,16,52889.1973713716,34371.2339786009,33439.4398148148,15104.4066666667,0.9022,0.9022,"0.9189"
1,4,90,16,25381.3050257032,24618.3725225655,28993.6018518519,20862.97,0.9997,0.9999,"1"
1,4,91,16,22052.182816605,19122.2502936863,19013.9322916667,22216.3033333333,0.9995,0.9992,"0.9821"
1,4,92,16,24061.8652064788,25888.0494404103,18223.2864583333,19917.4916666667,0.9955,0.9951,"0.99"
1,4,93,16,23622.3374580915,23113.4057072854,24331.7592592593,16197.9216666667,0.9972,0.9519,"0.9975"
1,4,94,16,37789.0983352578,32390.7794865811,21025.0925925926,15259.185,0.9845,0.9817,"0.983"
1,4,95,16,31621.2044134107,31617.00427601,19812.625,22906.105,0.9991,0.9999,"0.9984"
1,4,96,16,22510.3815801206,22594.5106153984,21755.921875,25202.775,0.9897,0.9789,"0.9987"
1,4,97,16,39818.2944032316,39663.4903192538,72750.0972222222,26813.0366666667,0.9964,0.989,"0.9985"
1,4,98,16,77049.2301388468,40373.2714993404,27942.985,27942.985,0.9707,0.9483,"No need to compare!"
1,4,99,16,34655.3940940082,33257.3816813353,30557.609375,26653.3783333333,0.9997,0.9785,"0.9995"
1,4,100,16,21970.8545378256,21955.1658281073,22080.8020833333,27444.415,0.8984,0.9864,"0.823"
1,5,1,16,14959.938686898,14963.7876986296,32306.75,23721.4683333333,0.9852,0.9638,"0.9918"
1,5,2,16,22956.1144449799,16918.2370526383,18530.7291666667,23410.2716666667,0.9637,0.8471,"0.6691"
1,5,3,16,53226.3653914088,39294.9596135817,14913.6223958333,22023.505,0.9922,0.984,"0.9813"
1,5,4,16,13421.2756006929,13423.4299700438,16011.3657407407,18925.61,0.9976,0.9985,"0.9981"
1,5,5,16,7718.17726022107,7558.86352945559,13312.1388888889,17007.3016666667,0.9683,0.9635,"0.9858"
1,5,6,16,15720.3042183909,15725.6706815218,27414.2135416667,23850.7316666667,0.9946,0.9971,"0.9984"
1,5,7,16,13356.0886912256,9453.26711560179,9971.22916666667,19775.1816666667,0.8475,0.9371,"0.9835"
1,5,8,16,14115.8402845405,14120.3072174844,18904.3981481481,25853.3833333333,0.899,0.91,"0.9391"
1,5,9,16,86645.6376592795,54383.0208969535,15811.6712962963,18012.595,0.9733,0.879,"0.9259"
1,5,10,16,15164.1618473415,15038.4449542371,15982.96875,22237.2066666667,0.8636,0.9517,"0.7684"
1,5,11,16,15147.0056463676,15153.6654041043,14461.3984375,24125.9816666667,0.9942,0.9982,"0.978"
1,5,12,16,37294.66520116,28156.2725124336,17627.9401041667,24615.4383333333,0.942,0.9133,"0.9281"
1,5,13,16,15176.3150251382,15146.2048253702,46275.9583333333,21666.1566666667,0.9751,0.962,"0.9904"
1,5,14,16,15783.3373497619,15820.0845300146,17021.912037037,20254.0283333333,0.9983,0.9987,"0.9946"
1,5,15,16,15961.6147123726,15963.5600030049,17716.140625,24405.5383333333,0.9696,0.975,"0.947"
1,5,16,16,17994.7882099564,16777.3746751651,16856.3564814815,21531.3283333333,0.7942,0.8927,"0.8929"
1,5,17,16,21355.7537029438,21353.7667569117,16730.4675925926,21399.645,0.9323,0.9436,"0.9375"
1,5,18,16,19499.0681909771,19530.8727094673,18290.0324074074,20135.8283333333,0.9849,0.9733,"0.975"
1,5,19,16,29598.0457370617,12603.8816186451,13260.2526041667,20597.1283333333,0.8791,0.7756,"0.8206"
1,5,20,16,9028.63624007419,8973.42850823233,11222.5026041667,15498.015,0.6843,0.8863,"0.9018"
1,5,21,16,58613.6731678756,23588.4554811607,20315.6435185185,24350.3983333333,0.9919,0.6438,"0.8525"
1,5,22,16,13599.560680251,13597.2855960853,16303.3287037037,19477.9983333333,0.9929,0.9949,"0.9905"
1,5,23,16,19385.6045668703,15431.0333615344,14897.0390625,20393.9966666667,0.8843,0.7478,"0.6314"
1,5,24,16,14813.424268083,14785.5565556056,16530.4427083333,21464.48,0.9531,0.9778,"0.8821"
1,5,25,16,15718.7464282494,14178.5708488085,17871.4244791667,22704.0666666667,0.9464,0.9804,"0.9114"
1,5,26,16,16167.1719705885,16181.028450454,14489.1458333333,21897.9616666667,0.9982,0.9961,"0.999"
1,5,27,16,23842.2268783351,13096.1567917101,12137.2942708333,16738.2983333333,0.8783,0.6803,"0.5443"
1,5,28,16,22315.9087815658,22282.8672037342,16105.9444444444,18785.6116666667,0.9552,0.9577,"0.808"
1,5,29,16,17622.5874394768,15267.471769031,16385.8125,24277.4866666667,0.9917,0.9667,"0.8768"
1,5,30,16,12741.5295016363,12632.2006037498,9662.5078125,12328.53,0.8709,0.7208,"0.3068"
1,5,31,16,26825.1060750643,23687.1203040174,14847.9583333333,21072.78,0.9959,0.9858,"0.9981"
1,5,32,16,19711.8367551971,16400.4651407574,17485.5026041667,20885.6616666667,0.9953,0.9988,"0.9947"
1,5,33,16,14031.5690686774,13522.3451022321,14929.7265625,20205.865,0.4006,0.421,"0.6144"
1,5,34,16,19534.1897302956,19779.2499140635,16252.4375,21118.73,0.9652,0.9879,"0.9798"
1,5,35,16,19352.7288454349,19246.5350171261,15514.6015625,24280.5533333333,0.976,0.9893,"0.9915"
1,5,36,16,95900.9330010149,44282.985110896,18072.1510416667,23509.1166666667,0.9908,0.8005,"0.7182"
1,5,37,16,12444.8726654408,12269.3729884535,9963.60677083333,18499.4083333333,0.8242,0.7261,"0.9896"
1,5,38,16,14985.0561522721,15004.9743544361,18863.671875,24873.91,0.9827,0.9848,"0.9832"
1,5,39,16,19462.4938405313,16308.8443976469,15261.1851851852,20549.9133333333,0.7525,0.8925,"0.9958"
1,5,40,16,19334.3267516134,19462.5578743661,57805.90625,26182.7483333333,0.9751,0.9931,"0.9962"
1,5,41,16,48474.9515198391,48744.5415279215,12711.7630208333,19831.7816666667,0.9928,0.9965,"0.9841"
1,5,42,16,7850.53128168402,7742.77354655672,9673.95052083333,15174.7133333333,0.9274,0.9319,"0.7861"
1,5,43,16,9703.31401356065,8874.44971228471,13157.7731481481,14897.1766666667,0.9736,0.9739,"0.9494"
1,5,44,16,19964.2805892701,16726.3545733228,14404.4947916667,16654.705,0.9886,0.9644,"0.9309"
1,5,45,16,14979.8180555652,14980.7945886181,17871.0046296296,24174.455,0.9423,0.9489,"0.877"
1,5,46,16,147681.866972972,18266.4360645746,19546.7685185185,20855.9816666667,0.9913,0.9055,"0.8974"
1,5,47,16,18710.0685050191,13954.6175278275,14614.7135416667,21853.6483333333,0.9738,0.8529,"0.9567"
1,5,48,16,15410.1713191096,15383.7401327809,18093.3854166667,21093.4533333333,0.9694,0.9842,"0.9962"
1,5,49,16,17843.116628154,17805.1868184127,29251.0755208333,27282.01,0.9984,0.9956,"0.9963"
1,5,50,16,13786.2595024946,13751.8103042087,15342.9398148148,18426.6466666667,0.9825,0.9633,"0.883"
1,5,51,16,30316.2757831047,24693.6824897918,9465.078125,18145.455,0.9985,0.9958,"0.9974"
1,5,52,16,16623.898098134,16406.9631662547,14581.6157407407,21789.2283333333,0.9947,0.9926,"0.9982"
1,5,53,16,17228.2018477211,16452.2126942934,14234.78125,21495.1933333333,0.9997,0.9949,"0.9987"
1,5,54,16,8891.56751056564,8875.89361888414,10598.2161458333,17990.9666666667,0.997,0.9986,"0.9927"
1,5,55,16,23614.3792300079,18940.4878524867,16694.3958333333,24981.9583333333,0.8122,0.8677,"0.7721"
1,5,56,16,14551.9490745075,14494.4617804172,16826.6064814815,16928.2583333333,0.9835,0.9353,"0.9148"
1,5,57,16,11305.7699256783,11304.8663320626,13207.140625,20078.635,0.9489,0.9987,"0.9859"
1,5,58,16,24501.302614036,24502.1102304508,30838.1805555556,21862.0533333333,0.9533,0.9227,"0.8952"
1,5,59,16,92124.0421698477,16008.1939728816,16176.7083333333,22149.95,0.9901,0.8579,"0.9539"
1,5,60,16,20562.3199357631,17363.6706809507,16691.7421875,16700.355,0.9299,0.9341,"0.7018"
1,5,61,16,16335.595365713,16371.1934576585,17310.9140625,20868.9333333333,0.972,0.9552,"0.7327"
